merchant_id,order_id,product_category,product_price,weight_kg,return_reason,days_since_purchase,distance_km,customer_return_count_90d,order_value_ratio,fraud_score,inspection_status,previous_refurb_count,disposition
m_10,a23595c4-5262-467b-a778-5e36206a8535,home,25.31,0.555,not_as_described,0,42.24,0,1.85,0.005,not_inspected,0,donate
m_2,1817d5dc-8022-4d49-81c2-c9c92cee8396,electronics,750.84,1.148,late_delivery,28,3.81,0,1.31,0.022,not_inspected,0,resell
m_5,a971ff39-dd7d-4ab8-898b-89fb6c52db59,electronics,93.62,0.783,late_delivery,2,12.16,1,1.02,0.107,not_inspected,0,resell
m_19,e6145249-66a2-435a-9a94-256f7a456f76,book,66.97,1.06,defective,5,13.11,0,0.56,0.048,damaged,1,recycle
m_11,1b03f4f0-6e85-41f8-b186-c5a71e41179c,home,65.77,1.408,changed_mind,14,59.24,0,1.69,0.03,not_inspected,0,resell
m_16,47135a92-cd44-409c-afc0-48d5fd8bdb2b,clothing,54.09,0.856,defective,13,3.19,0,0.8,0.094,not_inspected,0,recycle
m_3,eb247027-2bdb-4ec6-ac6c-a6123570c8d4,electronics,691.76,1.089,defective,27,85.82,1,1.93,0.205,not_inspected,0,refurbish
m_19,e88b5697-1174-475e-b897-e0db12822069,accessory,82.72,0.01,defective,6,108.71,0,1.54,0.011,not_inspected,0,recycle
m_4,ec87cc17-d320-4d24-9f2c-904cac36b1e2,home,29.19,0.426,defective,22,78.59,0,0.52,0.109,missing_parts,0,recycle
m_20,2d4c4b9d-e5e0-4dc1-99bb-14d5852b6101,accessory,95.61,1.002,changed_mind,7,67.54,0,0.63,0.051,ok,0,resell
m_15,0f4b0083-bf61-4946-8afb-480500fe142f,clothing,31.35,0.577,late_delivery,11,50.91,0,0.62,0.05,not_inspected,0,resell
m_10,9cd53663-8e23-43e6-a9c9-2a939c38e926,home,17.72,0.395,late_delivery,1,76.19,1,1.86,0.04,missing_parts,0,donate
m_4,5c02e6c2-4cde-4f83-8483-1e138826dff0,accessory,56.94,0.811,late_delivery,3,24.36,1,1.17,0.072,not_inspected,0,resell
m_3,e1c6233c-e5aa-44de-bd99-1d6210d720e0,clothing,98.53,0.924,not_as_described,11,81.81,0,1.66,0.011,not_inspected,0,recycle
m_3,423f3e39-c26d-4de7-8f41-d2591554c7be,clothing,35.22,0.706,not_as_described,2,40.16,1,0.87,0.122,not_inspected,0,resell
m_20,1dd5c88d-0df5-41d5-9156-c9a9fb2f9f3e,clothing,39.12,1.05,defective,10,45.21,1,1.95,0.005,not_inspected,0,recycle
m_10,d7054978-91e2-4bc9-9845-55123b6c1d39,book,147.81,1.07,size_issue,0,65.67,0,1.95,0.177,not_inspected,0,resell
m_8,2e31f9de-5f6b-4e71-ab4e-fb5ebbc90f5e,home,62.95,0.586,changed_mind,7,45.82,1,1.15,0.062,not_inspected,0,resell
m_7,33aac71a-4dfe-4bd3-a4ad-ad1f8c5e7674,home,39.75,1.281,late_delivery,12,38.1,0,1.21,0.178,ok,0,resell
m_5,928dc85c-1438-48f2-99ac-d32c8f0d754f,book,71.06,0.339,defective,9,82.26,0,1.57,0.029,not_inspected,0,recycle
m_6,4877d2e2-a477-4e81-9166-f21bb6c8dd2f,home,16.11,0.748,not_as_described,12,43.14,0,1.11,0.096,not_inspected,0,donate
m_19,01d4b5d2-2ff5-4f04-96d3-5e2505d5ab2a,home,55.46,0.919,late_delivery,7,81.61,1,1.96,0.177,ok,0,resell
m_10,0b10ff73-d64f-4e55-9d5d-f70b6cdab1a4,home,108.48,0.403,changed_mind,5,12.83,0,0.95,0.161,not_inspected,0,recycle
m_16,6ee35c20-d320-4e0c-8890-e35f01998018,book,87.28,0.971,size_issue,4,1.97,0,0.84,0.03,not_inspected,0,resell
m_14,5559508f-804f-468b-a45b-9402347049c8,book,55.4,0.792,defective,23,43.83,0,0.79,0.014,not_inspected,0,recycle
m_3,fde9dfd1-0f54-4ce8-b88d-a0e25ee07cd6,home,68.58,0.552,late_delivery,7,97.42,0,1.02,0.317,not_inspected,0,recycle
m_1,69989061-84ca-4da8-82f8-f7f149b46ae7,clothing,25.47,0.638,late_delivery,22,1.77,0,1.52,0.005,not_inspected,0,donate
m_6,63af7efd-d1a7-41ee-98b5-103a3c23a00b,home,11.61,1.313,late_delivery,0,43.98,0,0.57,0.26,not_inspected,0,donate
m_9,0993c3c2-b6bc-41c6-83f4-67f69bd612a2,book,56.46,0.833,late_delivery,2,110.73,0,1.43,0.233,ok,1,resell
m_16,61ef3513-5ca6-45f2-b918-7f7fa7dcb721,clothing,51.45,0.203,late_delivery,8,71.59,0,0.74,0.119,not_inspected,0,resell
m_11,e5af243d-4ee9-45eb-b152-97aa3bc7905a,electronics,509.25,0.917,changed_mind,1,12.49,0,1.77,0.103,not_inspected,0,refurbish
m_11,a3a4601d-ce29-4ecd-b157-d5063552e67d,home,31.27,0.836,defective,2,72.33,1,1.64,0.042,damaged,0,recycle
m_13,3f0de35a-2393-4c8f-8b7f-b0f7be91e35e,book,58.58,0.935,changed_mind,3,29.46,0,1.04,0.078,not_inspected,0,resell
m_11,2fca45f8-3393-499a-8b17-30ac4dfb4550,accessory,55.15,0.318,defective,1,56.42,0,1.93,0.085,not_inspected,0,recycle
m_13,1cdd8706-2601-4464-871a-ba208c832989,home,31.08,1.083,size_issue,3,44.33,1,1.25,0.013,not_inspected,0,recycle
m_18,797e51b7-94b6-4735-bf1a-3aa019b88f2f,accessory,8.82,0.78,defective,11,35.64,0,1.66,0.073,ok,0,recycle
m_17,44b44ac6-6f3c-4a05-bb5a-d5efafe9144e,book,36.56,0.033,changed_mind,0,60.43,0,1.12,0.078,not_inspected,0,returnless
m_15,2435d92c-f335-4e1e-be3b-f4e78a009e73,home,25.51,0.266,late_delivery,1,86.52,1,0.95,0.025,ok,0,donate
m_5,67a9f1be-a4e2-43e8-bd0a-6989137f14c5,electronics,571.56,0.899,not_as_described,11,93.79,0,0.62,0.133,not_inspected,0,refurbish
m_16,275dfbe4-f8c5-420b-9700-af462c5f57d6,home,86.08,0.099,changed_mind,2,79.11,0,1.27,0.049,damaged,0,recycle
m_20,eeb70457-eac0-4c5f-a979-a9c8efd7f1cd,electronics,704.41,1.398,defective,4,56.9,0,1.79,0.022,missing_parts,0,refurbish
m_1,9cf4e657-89f5-4ce9-9af5-85e2169847dc,clothing,74.27,1.012,not_as_described,9,69.01,0,1.07,0.013,not_inspected,0,resell
m_4,fbe8a487-d6f8-4408-9f6c-31155852006d,accessory,18.87,0.557,changed_mind,8,55.8,1,1.26,0.08,not_inspected,0,returnless
m_5,cff5362d-5550-40fb-a89e-fe7f7f3fbf2d,book,12.09,1.139,defective,0,16.49,1,1.7,0.033,ok,0,recycle
m_9,e4b3f175-448b-47d8-9c48-083f6db6116c,book,42.16,0.757,size_issue,5,19.93,0,1.43,0.05,not_inspected,0,resell
m_8,c900bc40-90f7-463a-9870-7282ec4a9097,book,33.36,1.073,changed_mind,3,16.5,0,1.06,0.199,missing_parts,0,returnless
m_7,e2ef65ff-f228-4800-bd97-d96ed5bf0f06,book,42.44,0.17,late_delivery,9,41.17,0,1.15,0.078,not_inspected,0,resell
m_5,90e87cfa-5a31-40e8-95f0-b66e049bb70e,accessory,157.51,0.455,late_delivery,8,5.39,0,0.9,0.025,ok,0,refurbish
m_14,a211bbfe-fa88-45b4-9653-035d42b06b5f,electronics,381.87,1.028,size_issue,6,47.5,0,1.4,0.085,ok,0,resell
m_1,8cc80430-52d4-49c0-b0a8-fb0e477a30a5,home,96.35,0.241,late_delivery,8,2.75,0,1.4,0.149,not_inspected,0,recycle
m_19,d97fd531-64e1-411b-bdb5-ccb99ca943e3,home,80.32,0.836,size_issue,1,99.93,0,1.11,0.001,ok,0,recycle
m_16,9b6c16ce-be81-4e2e-a7d3-cb02400c8307,book,119.95,0.566,not_as_described,1,24.07,1,1.15,0.025,not_inspected,0,resell
m_18,44e9987b-308f-417d-80d0-063ed8c19f0f,home,185.81,1.253,size_issue,7,74.23,0,0.8,0.269,not_inspected,0,refurbish
m_7,02857a67-9ade-4c0b-8767-fb53b46dacc3,book,33.48,0.352,changed_mind,1,47.98,0,1.41,0.133,damaged,0,recycle
m_14,1927d882-06c2-4af8-b468-cd9d5fecd285,clothing,77.46,0.889,late_delivery,18,7.99,0,1.61,0.119,not_inspected,0,recycle
m_13,cae80f68-4c3f-4ac5-b968-6ba6864afe9e,electronics,700.0,1.946,size_issue,2,74.31,0,1.68,0.058,ok,0,refurbish
m_2,f46575b9-01e0-4198-ace9-78b0244ef1b4,book,220.25,0.393,not_as_described,19,35.63,0,0.95,0.12,not_inspected,0,resell
m_11,f673b5fa-7544-4d90-becc-bcb76fbfd56b,clothing,65.13,0.55,late_delivery,3,12.3,0,0.74,0.004,missing_parts,0,recycle
m_15,3b48a1f2-4d98-4c21-9acf-d29f05279836,electronics,203.15,1.132,changed_mind,2,17.45,0,1.3,0.05,not_inspected,0,refurbish
m_5,9d837fa6-9830-4cf8-bca4-f372a41612fb,electronics,148.13,0.455,not_as_described,4,43.11,0,1.25,0.023,not_inspected,0,recycle
m_9,ff0316e8-f679-4179-ab28-ca5aad168522,electronics,251.49,1.636,changed_mind,6,64.21,0,1.54,0.029,ok,0,resell
m_3,3a572be1-c5cc-4a00-8960-99ccacd55f0f,home,59.06,1.398,late_delivery,1,28.71,0,0.83,0.103,ok,0,resell
m_11,78d4eb70-c11c-40d9-bda6-ebab42c26c3d,home,32.59,0.421,late_delivery,22,80.64,0,1.14,0.037,not_inspected,0,resell
m_3,2b9855b8-7e0b-4b4f-acd3-bbfe3d11063f,book,111.13,0.604,late_delivery,6,19.58,0,0.68,0.033,not_inspected,0,resell
m_3,2c23da31-a95d-4080-bbbe-022aa9ef933f,clothing,99.58,0.606,size_issue,1,30.54,0,1.69,0.004,missing_parts,0,resell
m_4,1fec950f-de56-4d6a-9f40-cfc1a4742fc7,book,66.45,1.403,defective,12,60.84,0,1.0,0.136,ok,0,recycle
m_1,328988c1-1a91-47f7-b472-3afecc9f1f19,book,51.26,1.109,not_as_described,0,87.12,1,0.6,0.231,ok,1,resell
m_10,81cd06a9-d2fc-486b-9e8e-df8e759f8844,electronics,216.01,1.085,size_issue,3,41.16,1,0.98,0.012,ok,0,refurbish
m_8,59f2806b-b3b8-492b-ac7e-1cc0f4d5aa87,home,187.39,0.587,size_issue,7,69.55,0,0.51,0.224,not_inspected,0,refurbish
m_6,d220afbd-0fdc-4a94-8e37-92ea28917280,accessory,75.2,1.282,changed_mind,10,72.53,0,0.71,0.085,not_inspected,0,resell
m_13,497659ed-d995-4fc9-a7e7-d3ca2c7ddc00,clothing,67.2,0.885,not_as_described,16,66.24,0,1.83,0.05,not_inspected,0,recycle
m_19,5f90b50b-700d-472e-b97d-43c0666156bd,accessory,30.16,0.439,not_as_described,2,27.26,0,1.86,0.08,not_inspected,0,resell
m_9,412d6297-eaec-4ce9-9f13-a8e9f0abb534,clothing,78.07,1.112,not_as_described,11,77.8,0,1.91,0.137,not_inspected,0,recycle
m_15,9f9420bf-0223-4183-8b4b-fcf5e4f08f35,book,75.51,0.153,size_issue,2,81.34,1,0.78,0.005,ok,0,resell
m_15,da85728e-5d5e-477d-8ae4-a5690147098d,home,69.74,0.074,late_delivery,0,12.94,2,1.85,0.364,not_inspected,0,resell
m_14,ebd95863-7209-4d00-bbc7-bd93552d1b4a,home,92.74,0.945,late_delivery,13,47.08,0,0.53,0.045,not_inspected,0,recycle
m_7,04409d8f-aa83-44d7-b41f-7ed8ce89758f,home,84.39,1.232,changed_mind,10,82.14,0,1.8,0.091,ok,0,resell
m_13,d1e3c9b9-1b62-41e7-89b5-dfaaf19c384d,book,163.1,0.981,changed_mind,18,54.77,0,1.29,0.015,not_inspected,0,resell
m_10,5c6e6650-ea19-41ff-a47c-dd3cdbc0f82f,accessory,101.46,1.482,size_issue,7,34.83,0,1.91,0.009,not_inspected,0,resell
m_19,b7d9ff63-e01e-467d-8999-ee3fa7372fd9,electronics,702.3,1.492,changed_mind,1,100.55,0,1.18,0.087,not_inspected,0,resell
m_10,9c763658-53af-45d8-b63d-a514e754ee18,electronics,838.49,1.017,late_delivery,4,66.74,0,0.73,0.074,ok,0,refurbish
m_8,825a06eb-d8f5-48b6-b51a-805bdcd3c084,clothing,93.29,0.67,late_delivery,0,36.45,0,1.82,0.183,ok,0,recycle
m_5,49212685-2e20-4cc6-b953-5d0ef41d02e1,clothing,43.0,1.058,late_delivery,41,31.05,0,1.85,0.062,not_inspected,0,resell
m_15,a4afb338-fb3b-4a90-9052-c308e2de452a,electronics,303.66,0.918,defective,0,27.6,0,0.84,0.105,not_inspected,0,refurbish
m_5,d1a19af5-e53b-472c-a567-e6b7348c969e,electronics,238.9,0.594,late_delivery,0,27.16,0,1.03,0.087,not_inspected,0,resell
m_14,bbc04d63-aec5-4909-aacb-7e94debf5c05,electronics,223.59,0.233,size_issue,5,45.5,1,1.37,0.105,not_inspected,0,refurbish
m_18,1ca5f71d-13ca-4990-88e2-c208507c3ce2,clothing,94.34,1.066,not_as_described,0,33.51,0,1.19,0.087,not_inspected,0,resell
m_9,ffd2ab69-8d4d-4314-97e0-0a5bf9b86202,home,87.99,0.588,late_delivery,1,75.35,0,1.61,0.069,not_inspected,0,resell
m_16,cf86abfc-9a3f-4def-a10c-09bc7438c8be,clothing,112.74,1.325,size_issue,0,41.78,0,1.93,0.017,damaged,0,recycle
m_15,256c461f-4dfd-4791-9e72-13ada32b5c93,home,357.55,0.01,size_issue,7,75.91,0,1.36,0.02,ok,0,refurbish
m_8,bdec5aa6-4100-4f74-b154-d9b6cab5d7f3,electronics,226.47,0.558,not_as_described,3,56.62,1,0.63,0.088,ok,0,refurbish
m_13,c46808d7-c0cf-482f-b2c4-ab7648d44a97,book,76.61,0.556,late_delivery,2,66.17,0,1.81,0.184,not_inspected,0,resell
m_15,7cd2b51e-8450-4526-bb1e-09c760f9267e,electronics,455.26,0.988,size_issue,17,22.71,0,0.94,0.018,not_inspected,0,refurbish
m_12,42c0715a-3781-4d12-b595-f1d3099fc042,home,101.8,0.01,size_issue,6,35.01,2,1.74,0.008,not_inspected,0,resell
m_20,ee7d893a-693f-4626-972d-cd35a9095afe,electronics,385.69,0.166,not_as_described,12,101.74,0,0.54,0.048,not_inspected,0,refurbish
m_8,2b2a0148-ec1a-4264-8848-b06e9626288c,accessory,29.21,0.52,size_issue,9,87.71,0,1.66,0.016,damaged,0,recycle
m_10,58bc3dad-b70e-4d04-bb69-0c90a6001b21,electronics,357.7,1.614,changed_mind,1,54.14,0,0.55,0.313,damaged,0,refurbish
m_2,bd11ad83-0926-42f8-a80b-08135482b6b1,book,63.45,1.048,defective,20,36.33,1,0.92,0.02,not_inspected,0,recycle
m_8,33407ba9-ab01-4a85-aa4b-4d3768a4c082,home,153.07,0.458,changed_mind,4,43.11,0,1.02,0.2,not_inspected,0,refurbish
m_12,51cee08d-f2e9-4d06-bcef-81975987fb41,accessory,24.33,0.262,not_as_described,24,58.95,0,1.25,0.015,not_inspected,0,donate
m_5,215ddf7d-5a75-4405-be38-dcb62c048572,accessory,94.08,0.32,changed_mind,3,102.42,2,0.97,0.13,not_inspected,0,recycle
m_20,4331f6b4-e181-4543-be77-98e828b7a32a,book,38.67,0.841,defective,5,32.89,0,1.24,0.046,ok,0,recycle
m_12,68d44842-dd58-4a1f-aec8-8221bdcf9986,book,46.21,0.589,size_issue,9,71.45,0,1.9,0.133,not_inspected,0,resell
m_8,cbaeb6c4-48c2-4c23-9401-cdfd1173f0f1,clothing,66.83,0.651,changed_mind,6,52.8,0,0.68,0.004,not_inspected,0,resell
m_12,06343349-30cd-459d-a7ca-e16dac818c0d,home,234.28,0.834,defective,11,45.34,1,1.95,0.056,missing_parts,0,refurbish
m_9,bd92089c-b6e7-4527-a164-ac7eaeb20dcf,accessory,204.67,0.894,size_issue,3,3.58,1,1.22,0.044,not_inspected,0,refurbish
m_15,98a61538-ce55-48a2-8ae8-4814b010b231,clothing,112.94,0.092,defective,12,34.96,0,1.07,0.203,damaged,0,recycle
m_20,478b5cb8-3f89-4513-9892-b7fea22f25ea,electronics,69.03,1.134,not_as_described,0,108.72,0,1.11,0.013,ok,0,resell
m_8,a41d93c6-467c-4a72-870c-10eea65219ef,electronics,451.61,1.107,defective,19,22.79,0,0.62,0.025,ok,0,refurbish
m_18,0acc3167-5848-4ea7-a4bf-9f8e0a6e5ad7,clothing,43.15,0.151,late_delivery,0,28.72,0,1.12,0.111,not_inspected,0,recycle
m_8,bf82b83a-921d-415f-8542-bdd4aadb812a,clothing,33.93,0.663,late_delivery,1,34.12,1,0.85,0.057,not_inspected,0,recycle
m_20,ac9b0937-6812-486c-b724-c1f40ccf249c,home,88.67,1.496,not_as_described,3,60.53,0,1.74,0.008,ok,0,recycle
m_5,39418928-74e3-4aad-8927-fb1c684e8362,electronics,364.4,1.262,size_issue,4,35.8,0,0.96,0.08,damaged,0,refurbish
m_6,229080e1-9827-476e-b4b7-af60646022f3,clothing,73.24,1.117,late_delivery,20,67.51,0,1.67,0.024,not_inspected,0,resell
m_12,f20e5635-c1a3-4e67-afdd-6e2f71371461,electronics,261.0,0.483,defective,2,67.17,0,1.13,0.008,not_inspected,0,refurbish
m_6,d96cfcad-dad7-4972-adaf-397d08da738e,clothing,39.13,0.364,late_delivery,0,43.26,0,1.4,0.011,not_inspected,0,resell
m_14,fedeaf30-8b71-4277-ba10-5d93415b194f,home,42.49,0.733,defective,3,34.4,0,1.37,0.0,not_inspected,0,recycle
m_16,33708551-f0f9-40ea-be4e-42070f5524fe,accessory,53.18,0.717,defective,2,63.29,0,0.91,0.269,ok,0,recycle
m_4,cd907ce4-3c59-4d82-9ae1-a44b6ef7aa9a,book,57.34,0.464,size_issue,1,69.65,2,1.18,0.114,not_inspected,0,resell
m_20,647c1184-0d64-4535-84b4-d1fd7852ad77,book,42.0,0.205,late_delivery,5,53.28,1,0.73,0.019,not_inspected,0,resell
m_1,9a622924-cd4b-4c18-96d9-1595716e4335,electronics,96.9,0.961,late_delivery,8,37.52,0,1.46,0.027,not_inspected,0,resell
m_14,e37332d8-6d65-4c46-bd6f-bfb6d4254f8f,electronics,506.24,1.39,changed_mind,7,65.47,1,0.73,0.189,ok,1,resell
m_15,0afefe88-22ba-414a-a78e-cb8bcf8d5a18,electronics,617.44,1.357,changed_mind,14,104.89,0,1.2,0.171,ok,0,refurbish
m_5,59a7bd57-98b7-4cd7-be10-016a1ada661c,electronics,190.73,1.074,defective,12,62.76,0,1.67,0.001,not_inspected,0,refurbish
m_19,7b1b6549-c684-464f-a999-64a302248671,electronics,198.94,0.819,not_as_described,7,76.84,0,1.4,0.19,not_inspected,0,refurbish
m_20,638f6212-05db-43f0-bdc0-58bbe5a0e849,accessory,37.82,0.28,size_issue,6,72.72,1,0.59,0.014,not_inspected,0,resell
m_20,b323dacd-1df7-4e83-89fd-c65ab53cf547,accessory,130.94,0.573,size_issue,0,49.32,0,0.54,0.144,not_inspected,0,recycle
m_4,9e4ef3da-bc89-419b-91c9-734b362c986e,book,62.34,1.349,defective,4,108.53,0,0.63,0.089,ok,0,recycle
m_8,05e750b7-b312-4c6b-8562-8ec398c9da13,accessory,93.72,0.792,not_as_described,8,5.74,1,1.51,0.143,not_inspected,0,resell
m_13,7ef3b7b8-241c-4770-b934-659b6dc7569c,book,33.16,1.166,size_issue,5,12.63,0,0.7,0.006,ok,0,resell
m_11,7d328fa2-e9b2-42c5-841f-f9fcee85b898,book,85.84,1.053,defective,0,71.63,0,1.57,0.036,not_inspected,1,recycle
m_16,8e844cc8-3f3e-4f21-a87f-917a06413f05,home,44.24,0.355,size_issue,5,50.9,0,1.41,0.046,missing_parts,0,recycle
m_3,e6a279b7-8ff4-44d1-8d6a-c6c3cbd2114e,electronics,214.14,1.567,defective,14,24.63,1,1.72,0.019,ok,0,refurbish
m_12,ba292d27-20fd-4517-a83f-40127f01787b,book,28.17,0.835,defective,0,21.86,0,1.54,0.114,ok,0,recycle
m_18,4da0b7f2-d5e3-4c67-bcdb-46bfab0d9c90,clothing,116.55,0.516,late_delivery,6,2.14,1,0.69,0.078,not_inspected,0,resell
m_14,cce2c7c4-efa8-410d-b6e6-637039d7d494,accessory,57.96,0.08,size_issue,7,57.74,1,1.25,0.083,ok,0,resell
m_2,6e42bc4f-5689-4d71-bbd6-82c5fd785aa2,home,18.5,0.379,changed_mind,7,90.98,0,0.78,0.092,damaged,0,recycle
m_4,c59f1705-ff66-4d19-8872-a7f680d1fcd5,home,46.07,0.289,late_delivery,7,86.9,0,1.63,0.049,not_inspected,0,resell
m_16,f379a784-9fbc-4467-b9bb-b57edc6e2443,accessory,27.52,0.731,late_delivery,1,13.86,0,2.0,0.073,not_inspected,0,donate
m_18,188272cb-5fac-47c9-a8be-8de27a67d33a,clothing,46.17,1.333,defective,4,16.47,0,0.59,0.143,not_inspected,0,recycle
m_19,6dcc64ca-8a68-490e-85aa-cf375afd1237,home,59.84,1.28,defective,3,104.22,0,0.69,0.057,ok,0,recycle
m_20,712e010b-7c47-4f1a-92be-3d5a4b607994,clothing,87.66,1.098,changed_mind,6,57.65,0,1.7,0.053,ok,0,resell
m_9,6e7ce669-3c5d-49dc-bd10-97dfe2d1d9d1,accessory,60.18,0.611,late_delivery,6,15.52,0,1.91,0.07,not_inspected,0,resell
m_10,f5bba0f3-c7d7-43c9-b417-ecf2fd90ff69,electronics,248.87,1.224,not_as_described,0,25.59,0,1.27,0.085,not_inspected,0,refurbish
m_5,e3949c73-04b3-417b-af7c-993a3ddb84db,home,228.79,0.464,size_issue,0,75.33,0,1.47,0.132,not_inspected,0,refurbish
m_1,f159c54d-d50b-46b3-972a-2e7fff94d2d3,accessory,37.62,0.87,changed_mind,6,62.55,0,1.7,0.049,not_inspected,0,returnless
m_14,c27b46e4-8562-4d53-874c-347df52f8bb5,electronics,493.53,1.021,late_delivery,6,67.3,0,1.44,0.073,not_inspected,0,refurbish
m_10,d465c059-2d25-4cf3-a9e6-521d8771c4a0,book,35.52,0.463,size_issue,4,57.05,0,0.78,0.018,not_inspected,0,resell
m_2,c128c4c2-550b-43e8-9020-2a673b99d301,home,36.88,1.136,late_delivery,1,38.71,0,0.59,0.003,not_inspected,1,resell
m_2,ef2c93f0-ae1e-45e6-b7e7-1ddee633c384,clothing,61.8,1.541,not_as_described,0,67.89,2,0.62,0.014,ok,0,recycle
m_14,06b6fba6-a1de-4117-b277-3da806bd5b9f,electronics,157.21,1.128,size_issue,1,53.93,0,1.33,0.115,not_inspected,0,refurbish
m_9,d6b2fede-22e8-487b-a6ab-728737d77242,book,8.83,0.296,late_delivery,0,34.54,1,1.59,0.035,not_inspected,0,resell
m_14,bfd8c4f6-2825-4719-b397-01fdcae6f2a4,clothing,47.02,0.905,late_delivery,4,108.05,1,0.92,0.035,not_inspected,0,resell
m_19,f0687caf-f344-41fb-93ed-d2e5145190ef,electronics,342.35,0.761,size_issue,9,82.34,0,1.37,0.219,ok,0,refurbish
m_2,3a6ad4c1-d91f-4fed-876f-c96e4cc40c83,book,73.48,0.763,late_delivery,1,50.19,0,1.09,0.013,ok,0,resell
m_2,75356106-70d5-41bb-9511-ff147c43257a,clothing,24.01,0.01,changed_mind,6,18.46,0,0.74,0.093,missing_parts,0,returnless
m_7,a62fdc6e-50da-4816-afd8-4cf27aebecb3,electronics,418.67,1.482,not_as_described,5,31.28,0,1.54,0.061,not_inspected,0,refurbish
m_4,7839fd31-75b2-4cd0-a95c-511a4886757d,clothing,152.41,1.424,size_issue,5,5.77,0,0.51,0.049,not_inspected,0,resell
m_6,33fd67c5-752e-48a5-b9ec-51d9a8e3c52d,electronics,360.02,1.341,changed_mind,3,113.62,0,1.84,0.179,ok,0,resell
m_8,a6678d34-d8a3-490f-a953-19148b7df3df,clothing,102.8,0.758,changed_mind,1,74.8,0,0.8,0.011,not_inspected,0,resell
m_12,37df664a-47a1-4000-9305-b54609a390c4,accessory,138.65,0.104,late_delivery,2,52.82,0,1.72,0.0,ok,0,resell
m_2,ccf0b341-1ad8-4cc9-a4df-03380d57021e,electronics,504.16,0.957,changed_mind,5,79.98,0,1.52,0.333,damaged,0,refurbish
m_3,1563101d-062c-4460-977c-f749872cdb73,book,110.5,0.834,defective,2,43.18,0,0.71,0.265,not_inspected,0,recycle
m_13,7bdfcbe0-1532-44d1-a304-899638c71506,home,92.89,0.377,late_delivery,1,0.78,1,1.9,0.023,not_inspected,0,resell
m_1,de3d96b7-8e4a-46d3-89c2-e86bc054d038,book,114.22,1.178,size_issue,5,76.84,0,1.26,0.02,not_inspected,0,resell
m_20,81b5df39-4f0c-47a5-9bd7-af8aaa2c21e7,home,93.21,0.367,not_as_described,10,30.85,1,1.63,0.338,ok,0,resell
m_4,2d5aff51-5c6f-4ca0-8868-d5dc7fb49159,book,24.29,0.376,size_issue,11,16.58,1,1.79,0.165,not_inspected,0,resell
m_17,260afcdc-60a3-42ad-8494-bb361af67bdb,clothing,30.63,0.703,changed_mind,7,12.59,0,0.68,0.032,not_inspected,0,returnless
m_11,103c364e-feeb-4218-8497-8930b50ea2d1,electronics,419.25,1.327,changed_mind,0,37.21,0,1.61,0.108,damaged,0,refurbish
m_3,3ae1f7e0-ee5b-481e-b1b3-cd3137fde9f3,clothing,57.46,1.177,size_issue,3,47.49,0,1.75,0.07,ok,0,donate
m_7,ac6ede45-0e8c-4a82-9415-412d8220875f,accessory,193.36,0.913,defective,0,75.18,1,1.55,0.046,not_inspected,0,refurbish
m_5,3e0cbca8-65ae-4add-9ecd-ba9602d58157,home,68.91,1.126,size_issue,2,93.58,0,1.91,0.042,ok,0,recycle
m_7,84ec900e-8829-4589-ba44-0c992479adec,clothing,44.16,0.126,defective,2,10.53,0,1.16,0.285,not_inspected,0,recycle
m_3,2dfd0a4d-8506-450d-b276-f44092cd4c71,clothing,55.54,0.786,late_delivery,6,33.15,0,1.13,0.127,not_inspected,0,resell
m_19,126a6de8-e6e3-4dea-8b69-aecdb6fefa9f,clothing,115.45,0.734,changed_mind,2,99.54,0,1.99,0.058,not_inspected,0,resell
m_19,319b3468-bc2c-4c4b-903d-3bd45340c551,accessory,48.83,0.892,changed_mind,1,70.39,0,0.6,0.169,ok,0,returnless
m_11,1eaabda1-0b20-40ac-a15b-6339e041a8e4,accessory,48.08,1.272,size_issue,8,5.78,0,0.55,0.004,damaged,0,recycle
m_15,55457576-cec1-4b23-bdcc-18c59bed26dc,clothing,39.74,1.462,changed_mind,4,31.84,2,1.67,0.048,not_inspected,0,returnless
m_12,89bf7831-1e6f-4b37-8f20-14c44c76d7ab,home,54.18,0.79,size_issue,13,50.53,0,1.56,0.053,not_inspected,0,resell
m_15,a2d5e86c-6c58-4edc-a0a0-295e1806ad8e,accessory,112.27,0.387,defective,0,27.21,0,1.33,0.02,not_inspected,0,recycle
m_10,236862f0-57c9-4860-8804-24a10d01b046,electronics,267.48,0.711,defective,21,40.64,0,0.95,0.024,not_inspected,0,refurbish
m_17,80a6f56e-97f8-47ce-b3dc-60faadd03ff8,electronics,224.67,1.072,defective,0,89.1,1,1.79,0.014,ok,0,refurbish
m_2,c54529ef-3007-4209-9262-fe3b3c06045e,book,43.47,0.634,changed_mind,2,56.36,0,1.07,0.036,not_inspected,0,returnless
m_11,50794f5e-d982-4605-be50-9586650e8776,book,29.74,1.278,late_delivery,9,50.49,0,0.73,0.112,ok,0,resell
m_2,057938db-d092-443e-97fb-a664932d92db,accessory,15.56,0.547,changed_mind,1,46.29,0,1.92,0.007,not_inspected,0,returnless
m_11,325ea158-dc15-4eeb-84e0-a4136c3e5477,book,36.75,0.548,defective,19,40.07,2,1.71,0.003,ok,0,recycle
